第二特展室：新開聚落的變遷暨鯉魚潭水庫開發史特展,(中華民國)客家委員會客家文化發展中心,2018/01/01,2018/08/15
「神界．人間：臺史博館藏神像特展」策展人導覽 第2場,(中華民國)國立臺灣歷史博物館,2018/08/18,2018/08/18
「神界．人間：臺史博館藏神像特展」實地踏查：神像工藝老店巡禮（4場次）,(中華民國)鄭道聰,2018/07/07,2018/08/11
經典交疊－藝與技的碰撞．不朽經典石版畫,,2018/05/16,2018/07/22
悄聲騷動QuietRiot,,2018/05/12,2018/07/16
【情、意。】-2018顏國榮油畫個展,,2018/06/20,2018/07/13
主題書展-歷史人文：桃園史地,(中華民國)桃園市立圖書館中路分館,2018/06/01,2018/06/27
25°00’26.5”N      121°44’55.4”E,(中華民國)陳宇如,2018/01/01,2018/08/31
 巫登益368畫展,(中華民國) 巫登益,2018/06/02,2018/09/28
陳自強攝影展,(中華民國)陳自強,2018/01/01,2018/12/31
金門縣書法家聯展,(中華民國)金門縣書法家,2018/01/01,2018/12/31
吳鼎仁水墨展（地點：阡湖餐廳）,(中華民國)吳鼎仁,2018/01/01,2018/12/31
唐敏達收藏展（地點：好口味餐廳）,(中華民國)唐敏達,2018/01/01,2018/12/31
李苡甄畫展,(中華民國)李苡甄,2018/01/01,2018/12/31
2019OpenCall｜MoNTUE作夢計畫徵件中!,,2018/05/03,2018/08/01
「臺灣記憶：跨世代的校園記憶」於本館5樓展出，歡迎入館參觀,國家圖書館,2018/06/22,2018/08/04
「春天畫展」用愛溝通！,國家圖書館,2018/06/22,2018/07/28
【新北市立圖書館總館】6月主題書展：武林盟主,(中華民國)新北市立圖書館總館,2018/06/01,2018/06/30
「遇見不一樣的美好」連富玉公益油畫創作個展,(中華民國)連富玉,2018/06/09,2018/08/06
村野．歲月  賴仲愷創作個展,(中華民國)賴仲愷,2018/05/11,2018/06/29
黃明珠．陳瑞和─詩書畫創作聯展,(中華民國)黃明珠;(中華民國)陳瑞和,2018/06/02,2018/07/04
玉山園區生態攝影展,(中華民國)內政部營建署玉山國家公園管理處,2018/04/01,2018/06/30
虛空•禁錮-吳熙吉個展,,2018/06/02,2018/07/02
南方以南-南迴藝術計畫,,2018/05/26,2018/09/02
偶的異想世界偶戲台前幕後特展,,2018/05/20,2018/09/03
彼默之間─楊桃派阿波羅新銳藝術家助長計畫,,2018/05/26,2018/07/01
2018社區藝術巡迴展~生活速寫,,2018/05/30,2018/11/28
【新北市立圖書館新莊中港分館】107年08月性別平等面面觀海報展,(中華民國)本活動無實體展演者,2018/08/01,2018/08/31
【新北市立圖書館新莊中港分館】107年08月「傳統藝術」館藏特色主題書展,(中華民國)新北市立圖書館新莊中港分館,2018/08/01,2018/08/31
【新北市立圖書館新莊分館】107年08月「室內設計」館藏特色主題書展 ,(中華民國)新北市立圖書館新莊分館,2018/08/01,2018/08/31
【新北市立圖書館新莊福營分館】107年08月「有機產業」館藏特色主題書展,(中華民國)新北市立圖書館新莊福營分館,2018/08/01,2018/08/31
【新北市立圖書館新莊裕民分館】107年08月「寵物」館藏特色主題書展,(中華民國)新北市立圖書館新莊裕民分館,2018/08/01,2018/08/31
【新北市立圖書館新莊裕民分館】107年08月多元文化主題書展,(中華民國)新北市立圖書館新莊裕民分館,2018/08/01,2018/08/31
【新北市立圖書館新莊西盛分館】107年08月原住民主題書展 ,(中華民國)新北市立圖書館新莊西盛分館,2018/08/01,2018/08/31
2018幸福新北．藝遊樹林系列展覽~7月份主題「水．色藝術展~樹林社區大學」 ,(中華民國)樹林社區大學,2018/07/01,2018/07/28
2018幸福新北．藝遊樹林系列展覽~8月份主題「與植物對話~魏金蕊陶藝創作展」,(中華民國)魏金蕊,2018/08/01,2018/08/29
主題書展：「親子溝通不NG」,(中華民國)高雄市立圖書館林園二館,2018/05/01,2018/06/30
主題書展：「媽媽我愛您」,(中華民國)高雄市立圖書館林園分館,2018/05/01,2018/06/30
【新北市立圖書館新店分館】藝文展:「看見」葉世仁西畫個展,(中華民國)葉世仁,2018/05/26,2018/07/01
【新北市立圖書館貢寮分館】6月主題書展: 親子教養策略,(中華民國)新北市立圖書館貢寮分館,2018/06/01,2018/06/30
【新北市立圖書館貢寮分館】6月主題書展: 香草植物這樣玩,(中華民國)新北市立圖書館貢寮分館,2018/06/01,2018/06/30
2018幸福新北．藝遊樹林系列展覽~10月份主題「東西輝映~新北市樹林美術協會國西畫聯展」,(中華民國)新北市樹林美術協會,2018/10/01,2018/10/29
邵立達個展-運轉手的愛與分享,(中華民國)鐵男株式會社,2018/05/10,2018/07/18
中和地政「107年5-8月藝文展覽」,(中華民國)阮秀玲,2018/05/08,2018/08/30
【新北市立圖書館平溪分館】107年6月主題書展「家庭教養」,(中華民國)新北市立圖書館平溪分館,2018/06/01,2018/06/30
曦軒師生書道作品展,,2018/06/01,2018/09/01
石獅百態~吳德和雕塑創作展,,2018/06/16,2018/07/01
無礙繆絲：時空藝術觀念展演,,2018/06/02,2018/06/28
版．蘊－林宜炫個展,,2018/06/29,2018/08/06
『鏡頭下觸動的靈魂』鄧南光，鄧翔父子攝影聯展,,2018/06/16,2018/06/29
「」──107級藝術組畢業展演,,2018/06/21,2018/07/04
若水藏館極致風華青瓷典藏展,,2018/06/01,2018/07/01
人生風景-陳炳堅、林穗慈油畫聯展,,2018/06/23,2018/07/30
島嶼的曾在─雪克個展,,2018/06/09,2018/08/06
【新北市立圖書館新莊中港分館】107年09月性別平等面面觀海報展,(中華民國)本活動無實體展演者,2018/09/01,2018/09/30
【新北市立圖書館新莊聯合分館】107年12月「生活保健」館藏特色主題書展,(中華民國)新北市立圖書館新莊聯合分館,2018/12/01,2018/12/31
【新北市立圖書館新莊福營分館】107年09月「有機產業」館藏特色主題書展,(中華民國)新北市立圖書館新莊福營分館,2018/09/01,2018/09/30
【新北市立圖書館新莊福營分館】107年10月「有機產業」館藏特色主題書展,(中華民國)新北市立圖書館新莊福營分館,2018/10/01,2018/10/31
【新北市立圖書館新莊福營分館】107年11月「有機產業」館藏特色主題書展,(中華民國)新北市立圖書館新莊福營分館,2018/11/01,2018/11/30
【新北市立圖書館新莊福營分館】107年08月「閱讀起步走」嬰幼兒主題書展,(中華民國)新北市立圖書館新莊福營分館,2018/08/01,2018/08/31
【新北市立圖書館新莊裕民分館】107年09月「寵物」館藏特色主題書展,(中華民國)新北市立圖書館新莊裕民分館,2018/09/01,2018/09/30
【新北市立圖書館新莊西盛分館】107年08月「占卜面相」館藏特色主題書展,(中華民國)新北市立圖書館新莊西盛分館,2018/08/01,2018/08/31
【新北市立圖書館中和分館】OPEN！兒童閱覽室(8月份),(中華民國)新北市立圖書館中和分館,2018/08/01,2018/08/31
【新北市立圖書館中和分館】OPEN！兒童閱覽室(9月份),(中華民國)新北市立圖書館中和分館,2018/09/01,2018/09/30
【新北市立圖書館中和分館】OPEN！兒童閱覽室(10月份),(中華民國)新北市立圖書館中和分館,2018/10/01,2018/10/31
天香茄楠—香玩文化特展,(中華民國)國立故宮博物院,2018/05/25,2018/12/31
2018幸福新北．藝遊樹林系列展覽~9月份主題「2018藝文一夏兒童夏令營成果展」,(中華民國)樹林區學童,2018/09/01,2018/09/26
流光溢彩 —文化尋根 創價藝文典藏系列展,(中華民國)陳澄波;(中華民國)何德來;(中華民國)張萬傳;(中華民國)鄭世璠;(中華民國)劉煜;(中華民國)吳承硯;(中華民國)蔣瑞坑;(中華民國)賴傳鑑;(中華民國)郭東榮;(中華民國)張炳堂;(中華民國)何肇衢;(中華民國)陳銀輝;(中華民國)陳景容;(中華民國)吳隆榮;(中華民國)陳正雄;(中華民國)陳瑞福;(中華民國)林智信;(中華民國)廖修平;(中華民國)李錫奇;(中華民國)潘朝森;(中華民國)劉耿一;(中華民國)吳炫三;(中華民國)顧重光,2018/05/16,2018/09/01
「逐夢而居」韓湘寧創作展 Pursuing His Dreams - The Works of Han Hsiang-Ning,(中華民國)韓湘寧,2018/05/16,2018/09/01
【新北市立圖書館八里分館】6月主題書展-生活學習書展,(中華民國)週二至週六08:30~21:00， 週日至週一08:30~17:00。 國定假日級每月最後一個星期四為清館日不對外開放。,2018/06/01,2018/06/30
【新北市立圖書館萬里分館】6月主題書展-攝影書展,(中華民國)新北市立圖書館萬里分館,2018/06/16,2018/06/30
【新北市立圖書館蘆洲長安分館】107年06月 主題書展「英式調茶－拼配藝術」,(中華民國)新北市立圖書館蘆洲長安分館,2018/06/01,2018/06/30
【新北市立圖書館蘆洲長安分館】107年06月　特別書展：「兩性平等－男女大不同」,(中華民國)新北市立圖書館蘆洲長安分館,2018/06/01,2018/06/30
【新北市立圖書館蘆洲永平分館】107年06月　「夏日旅遊之閱」主題書展,(中華民國)新北市立圖書館蘆洲永平分館,2018/06/01,2018/06/30
【新北市立圖書館蘆洲永平分館】107年05月　樂齡主題書展－「當我們老在一起」,(中華民國)新北市立圖書館蘆洲永平分館,2018/06/01,2018/06/30
【新北市立圖書館蘆洲永安圖書閱覽室】107年06月 主題書展「英式調茶－拼配藝術」,(中華民國)新北市立圖書館蘆洲永安圖書閱覽室,2018/06/01,2018/06/30
【新北市立圖書館金山分館】6月主題書展-翻轉設計,(中華民國)新北市立圖書館金山分館,2018/06/16,2018/06/30
【新北市立圖書館石門分館】6月主題書展-「輕鬆面對青春期」青少年主題書展,(中華民國)新北市立圖書館石門分館,2018/06/16,2018/06/30
【新北市立圖書館三芝分館】6月主題書展-江湖文學史,(中華民國)新北市立圖書館三芝分館,2018/06/16,2018/06/30
春之母愛油畫展,(中華民國)許玉鳳、郭麗燕,2018/05/01,2018/08/31
一代竹編大師～吳聖宗竹編回顧展,(中華民國)吳聖宗,2018/05/12,2018/07/25
逐夢而居—韓湘寧創作展,,2018/05/16,2018/09/02
MasterpieceRoom黨若洪-帽子•馬靴•條紋褲–旅行三件,,2018/05/11,2018/07/09
未來劇場,,2018/05/11,2018/07/09
搏擊俱樂部—悍圖20年,,2018/05/11,2018/07/09
「筑夢故事·花現幸福」趙以筑個展2018,,2018/06/16,2018/06/30
東方之外。DougReynolds雷道格陶藝個展,,2018/06/23,2018/07/13
南方以南-南迴藝術計畫,(中華民國)山冶文化有限公司,2018/05/26,2018/09/01
石獅百態 ~ 吳德和雕塑創作展,(中華民國)吳德和,2018/06/16,2018/06/30
小女人愛畫話─薛沛羢個展,(中華民國)薛沛羢,2018/05/14,2018/06/30
墨塘天光—戴武光水墨典藏展,(中華民國)戴武光,2018/05/16,2018/09/01
紙說：中興造紙故事,(中華民國)中興文化創意園區,2018/01/01,2018/12/31
【新北市立圖書館板橋分館】107年6月「性別平等」主題書展,(中華民國)新北市立圖書館板橋分館,2018/06/01,2018/06/30
【新北市立圖書館板橋分館】107年6月「魯蛇-失敗學」主題書展,(中華民國)新北市立圖書館板橋分館,2018/06/01,2018/06/30
【新北市立圖書館板橋國光圖書閱覽室】107年6月「經濟輕鬆學」主題書展,(中華民國)新北市立圖書館板橋國光圖書閱覽室,2018/06/01,2018/06/30
沈欽銘八十歲油畫創作展,,2018/07/06,2018/07/17
生活。木作 形象推廣展,國立臺灣工藝研究發展中心 美學推廣組,2018/05/08,2018/07/01
2018數位藝術策展案「薛西弗斯 Ver. 20.18」,,2018/05/19,2018/08/19
【新北市立圖書館新莊中港分館】107年09月「傳統藝術」館藏特色主題書展,(中華民國)新北市立圖書館新莊中港分館,2018/09/01,2018/09/30
【新北市立圖書館新莊分館】107年09月「室內設計」館藏特色主題書展 ,(中華民國)新北市立圖書館新莊分館,2018/09/01,2018/09/30
【新北市立圖書館新莊分館】107年10月「室內設計」館藏特色主題書展 ,(中華民國)新北市立圖書館新莊分館,2018/10/01,2018/10/31
【新北市立圖書館新莊聯合分館】107年08月「生活保健」館藏特色主題書展,(中華民國)新北市立圖書館新莊聯合分館,2018/08/01,2018/08/31
【新北市立圖書館新莊聯合分館】107年09月「生活保健」館藏特色主題書展,(中華民國)新北市立圖書館新莊聯合分館,2018/09/01,2018/09/30
【新北市立圖書館新莊聯合分館】107年10月「生活保健」館藏特色主題書展,(中華民國)新北市立圖書館新莊聯合分館,2018/10/01,2018/10/31
【新北市立圖書館新莊福營分館】107年09月「閱讀起步走」嬰幼兒主題書展,(中華民國)新北市立圖書館新莊福營分館,2018/09/01,2018/09/30
【新北市立圖書館新莊裕民分館】107年10月「寵物」館藏特色主題書展,(中華民國)新北市立圖書館新莊裕民分館,2018/10/01,2018/10/31
【新北市立圖書館新莊裕民分館】107年09月多元文化主題書展,(中華民國)新北市立圖書館新莊裕民分館,2018/09/01,2018/09/30
【新北市立圖書館新莊西盛分館】107年09月「占卜面相」館藏特色主題書展,(中華民國)新北市立圖書館新莊西盛分館,2018/09/01,2018/09/30
【新北市立圖書館新莊西盛分館】107年10月「占卜面相」館藏特色主題書展,(中華民國)新北市立圖書館新莊西盛分館,2018/10/01,2018/10/31
【新北市立圖書館新莊西盛分館】107年09月原住民主題書展 ,(中華民國)新北市立圖書館新莊西盛分館,2018/09/01,2018/09/30
《光凝彩意》,(中華民國)劉俠男,2018/05/22,2018/07/12
見城館特展,(中華民國)高雄市立歷史博物館,2018/03/03,2018/12/31
鑑古知今—傅申學藝路,(中華民國)傅申,2018/05/16,2018/09/01
捨不得讓你走【再也不會有的LINO TAGLIAPIETRA】威尼斯玻璃之神 亞洲巡迴展 最後一站 台中,(義大利)Lino Tagliapietra,2018/05/05,2018/07/15
蔣勳 · 美學 ·  創作教育：1983大度山聯展,(中華民國)李貞慧;(中華民國)曾永玲;(中華民國)陳偉毅;(中華民國)魯漢平;(中華民國)連明仁;(中華民國)林季鋒;(中華民國)林麗玲;(中華民國)魏禎宏;(中華民國)陳念慈;(中華民國)王怡然;(中華民國)林瓊瑛;(中華民國)許志強;(中華民國)董承濂;(中華民國)黨若洪;(中華民國)蔡舜任,2018/03/30,2018/09/23
「喜閱大安自然生態之美」-公共圖書館亮點櫥窗展 ,(中華民國)國立公共資訊圖書館,2018/04/11,2018/07/09
2018金門迎城隍－舞將II楊肅偉泥塑神將工藝展,(中華民國)楊肅偉,2018/04/28,2018/06/26
生活工藝聯展,(中華民國)築好玩藝,2018/06/01,2018/07/01
三義木雕薪傳展系列二十二,(中華民國)三義木雕博物館,2018/06/26,2018/09/24
臺灣盆收藏展,(中華民國)大地原創有限公司,2018/09/01,2018/09/12
吳秀麗油畫展,(中華民國)吳秀麗,2018/10/06,2018/10/21
於黑暗中綻放的…個展,(中華民國)盛正德,2018/11/03,2018/11/13
創價文化藝術系列：逸韻啟天縱－張克齊彩墨世界,(中華民國)張克齊,2018/05/16,2018/09/01
鄭成功文物館常設展,(中華民國)鄭成功文物館,2018/04/29,2018/12/31
［2018臺南國際攝影節 TiFF］焦點攝影家許淵富攝影展,(中華民國)許淵富,2018/04/20,2018/12/31
夏之艷~2018愛畫畫會聯展,,2018/06/08,2018/07/08
臺南市美術學會 春華秋實會員聯展,,2018/06/15,2018/07/01
前衛的先行者—莊世和戰後作品精選展,台灣創價學會至善藝文中心,2018/05/16,2018/09/01
「遊藝思─青年藝術家聯展」,現代畫廊,2018/06/16,2018/07/31
流光溢彩－文化尋根創價藝文典藏系列展,,2018/05/16,2018/09/02
屏東縣海藍畫會 藝鄉情懷聯展,,2018/08/07,2018/08/07
沃土的記憶—駱香林影詩,(中華民國)駱香林,2018/05/16,2018/09/01
「藝場油戲」林賢郎油畫創作個展,(中華民國)林賢郎,2018/05/08,2018/08/31
佳墨遊蹤--康佳雯畫展,(中華民國)康佳雯,2018/06/27,2018/07/15
2018九九書會聯展,(中華民國)九九書會,2018/06/27,2018/07/15
【新北市立圖書館板橋四維分館】107年6月「Let's go 一起出發做手作吧!」主題書展,(中華民國)新北市立圖書館板橋四維分館,2018/06/01,2018/06/30
潛在流向INNER　DIRECTION－卓俊佑2018創作展,(中華民國)卓俊佑,2018/06/06,2018/07/01
【新北市立圖書館八里分館】7月主題書展-大聲說不,(中華民國)新北市立圖書館八里分館,2018/07/01,2018/07/31
【新北市立圖書館八里分館】7月主題書展-投資理財一把罩,(中華民國)新北市立圖書館八里分館,2018/07/01,2018/07/31
【新北市立圖書館雙溪分館】6月書展: 端午節書展,(中華民國)新北市立圖書館雙溪分館,2018/06/01,2018/06/30
"107年秀林鄉藝文特色工藝展~~Tminun,手的溫度！",(中華民國)宋美枝等,2018/05/12,2018/09/16
蕭壠兒童美術館2018年特展「色彩實驗室」,(中華民國)蕭壠文化園區,2018/02/16,2018/10/28
【1839當代藝廊】印樣攝影│伊藤義彥 個展,1839當代藝廊,2018/05/26,2018/07/08
不知輕重－鄉土生活展示館秤量工具微型展,,2018/05/16,2018/08/16
夏之艷~2018愛畫畫會聯展,(中華民國)愛畫畫會,2018/06/08,2018/07/08
2018臺灣省中國書畫學會會員集大成聯展,(中華民國)臺灣省中國書畫學會,2018/06/01,2018/07/01
黃晴椏西畫個展,(中華民國)黃晴椏,2018/06/16,2018/07/15
蕭壠文化園區「近未來的交陪：藝陣×當代設計展」常設展,(中華民國)何佳興;(中華民國)羅文岑;(中華民國)胡一之;(中華民國)陳依純,2018/01/03,2018/12/30
2018言論自由日特展─噤聲的日常,國家人權博物館,2018/04/02,2018/12/16
「原」音重現：原住民文學與轉型正義特展,國家人權博物館,2018/05/13,2018/11/30
零城─馬可．卡薩格蘭：邁向第三代城市,忠泰美術館,2018/04/21,2018/08/05
「原」音重現：原住民族文學轉型正義特展,國家人權博物館,2018/05/18,2018/11/30
駐館藝術家展覽《活祭-高媛顛覆人體肖像展》,(中華民國)高媛,2018/05/05,2018/07/01
2018新北市畢業祭《青春分號；不句號。》天主教輔仁大學應用美術系「第15屆碩士研究創作聯展－Bõ！」,(中華民國)天主教輔仁大學應用美術系,2018/06/23,2018/07/04
【新北市立圖書館瑞芳分館】107年6月主題書展-「幸福心閱讀」,(中華民國)新北市立圖書館瑞芳分館,2018/06/01,2018/06/30
第16屆威尼斯建築雙年展臺灣館《活在宜蘭：連結山海水土》,,2018/05/24,2018/11/25
【新北市立圖書館新莊中港分館】107年10月性別平等面面觀海報展,(中華民國)本活動無實體展演者,2018/10/01,2018/10/31
【新北市立圖書館新莊中港分館】107年10月「傳統藝術」館藏特色主題書展,(中華民國)新北市立圖書館新莊中港分館,2018/10/01,2018/10/31
「國家文官學院 經典好書共讀」 主題書展,(中華民國)高雄市立圖書館總館,2018/05/29,2018/07/29
【新北市立圖書館新莊福營分館】107年10月「閱讀起步走」嬰幼兒主題書展,(中華民國)新北市立圖書館新莊福營分館,2018/10/01,2018/10/31
【新北市立圖書館新莊裕民分館】107年10月多元文化主題書展,(中華民國)新北市立圖書館新莊裕民分館,2018/10/01,2018/10/31
【新北市立圖書館新莊西盛分館】107年10月原住民主題書展 ,(中華民國)新北市立圖書館新莊西盛分館,2018/10/01,2018/10/31
島的呢喃─當代台灣長篇小說展,(中華民國)高雄市立圖書館總館,2018/05/29,2018/09/02
傾城之戀 Love in the Fallen City,(中華民國)沃沃美學,2018/05/10,2018/07/29
東南亞文化專區書展,(中華民國)高雄市立圖書館陽明分館,2018/05/01,2018/12/30
永續島〜3R好生活,(中華民國)李泳宗;(中華民國)胡庭碩,2018/06/06,2018/07/01
2018新北市畢業祭《青春分號；不句號。》國立臺灣藝術大學書畫藝術碩士班「郭懿嫺、李依恬碩士研究創作雙個展—欲+」,(中華民國)郭懿嫺;(中華民國)李依恬,2018/07/07,2018/07/18
【新北市立圖書館土城分館】「世界好好玩」主題書展,(中華民國)新北市立圖書館土城分館,2018/06/01,2018/06/30
【新北市立圖書館土城清水圖書閱覽室】「世界好好玩」主題書展,(中華民國)新北市立圖書館土城清水圖書閱覽室,2018/06/01,2018/06/30
【新北市立圖書館土城柑林埤圖書閱覽室】「世界好好玩」主題書展,(中華民國)新北市立圖書館土城柑林埤圖書閱覽室,2018/06/01,2018/06/30
【新北市立圖書館板橋忠孝分館】「世界好好玩」主題書展,(中華民國)新北市立圖書館板橋忠孝分館,2018/06/01,2018/06/30
【新北市立圖書館浮洲圖書閱覽室】「世界好好玩」主題書展,(中華民國)新北市立圖書館浮洲圖書閱覽室,2018/06/01,2018/06/30
【新北市立圖書館新莊中港分館】107年06月主題書展─跟著夏天腳步去旅行,(中華民國)新北市立圖書館新莊中港分館,2018/06/01,2018/06/30
【新北市立圖書館新莊裕民分館】107年06月主題書展─健康～動次動,(中華民國)新北市立圖書館新莊裕民分館,2018/06/01,2018/06/30
【新北市立圖書館新莊西盛分館】107年06月主題書展─室內設計,(中華民國)新北市立圖書館新莊西盛分館,2018/06/01,2018/06/30
【新北市立圖書館新莊聯合分館】107年06月主題書展─健康美麗,(中華民國)新北市立圖書館新莊聯合分館,2018/06/01,2018/06/30
【新北市立圖書館新莊福營分館】107年06月主題書展─嬰兒副食品＆兒童食品 ,(中華民國)新北市立圖書館新莊福營分館,2018/06/01,2018/06/30
【新北市立圖書館新莊分館】107年06月主題書展─四季花草輕鬆種,(中華民國)新北市立圖書館新莊分館,2018/06/01,2018/06/30
聯汐夢想–讓學生用藝術行動改造社區新生活,(中華民國)2018汐止區15所公立學校,2018/05/04,2018/06/27
第14屆藝術才能班畢業美展活動實施計畫,(中華民國)中和國中師生,2018/04/16,2018/06/29
生活．木作 形象推廣展,(中華民國)國立臺灣工藝研究發展中心,2018/05/08,2018/07/01
【說故事的人】21天．羊毛氈肖像展,羊毛氈手創館,2018/05/02,2018/12/29
原來如此：原住民族文學轉型正義特展,國立臺灣文學館,2018/05/18,2019/03/10
「環遊世界地球村」 語言學習主題書展,(中華民國)高雄市立圖書館彌陀公園分館,2018/06/01,2018/06/30
美濃分館六月新書展,(中華民國)高雄市立圖書館美濃分館,2018/06/01,2018/06/30
夏日閱讀趣─主題書展,(中華民國)高雄市立圖書館茄萣分館,2018/06/01,2018/06/30
6月主題書『棒球』,(中華民國)高雄市立圖書館右昌分館,2018/06/01,2018/06/30
特色館藏主題書展『魔喵日記』,(中華民國)高雄市立圖書館右昌分館,2018/06/01,2018/06/30
大化衍行—陳庭詩的藝術天地,(中國)陳庭詩,2018/05/16,2018/09/01
書展─文青世代,(中華民國)高雄市立圖書館中崙分館,2018/06/01,2018/06/30
書展─水資源特展︰省水大作戰,(中華民國)高雄市立圖書館中崙分館,2018/06/01,2018/06/30
木森林樂園～MUMU手感木製工坊展,(中華民國)MUMU手感木製工坊,2018/05/14,2018/07/20
新北市立圖書館深坑分館107年7月主題書展-「吃對食物很健康」,(中華民國)新北市立圖書館深坑分館,2018/07/01,2018/07/31
2018第二十屆台北電影節：顯影。破格而出:台北電影節20印記 特展,(中華民國)台北電影節,2018/06/08,2018/09/30
玻光桐樂創作展,(中華民國)陳惠琳;(中華民國)古侑盛,2018/05/22,2018/07/08
讀詩樂,(中華民國)張若虛,2018/05/01,2018/07/29
2018揭開臺灣美術史櫥窗,順益台灣原住民博物館,2018/06/09,2018/08/18
【蘆洲集賢分館藝文中心】107年6月23日至7月12日：「交錯的平行線聯展」,(中華民國)陳佑朋;(中華民國)洪堯順,2018/06/23,2018/07/12
華麗轉身─老靈魂的魅力重生,(中華民國)李冠然;(中華民國)沙布喇‧安德烈(高勝忠);(中華民國)林淑鈴,2018/05/19,2018/07/22
【藝韻之美】油畫暨雕塑展,(中華民國)溫若雅;(中華民國)吳金雲,2018/05/15,2018/08/15
「安靜的符咒」彩畫展,(中華民國)林翠華,2018/06/26,2018/08/31
愚魚的藝饗世界創作展-捻春小集,(中華民國)臺中市立圖書館,2018/04/26,2018/06/30
主題書展「書目療法-情緒紓壓」 ,(中華民國)臺中市立圖書館,2018/05/15,2018/07/01
台北故事館《風姿綽約 旗袍物語》,(中華民國)臺北故事館,2018/04/27,2018/09/02
詩人‧書人‧抄經人：許悔之詩文創作暨手墨展,(中華民國)許悔之,2018/05/05,2018/06/30
107年度政府出版品主題書展：「走進植物的魔力世界」，歡迎踴躍參觀,國立臺灣圖書館,2018/06/22,2018/06/29
國立臺東專科學校附設高職部室內空間設計科第67屆畢業生成果展,,2018/05/26,2018/06/27
葉廷皓：每個人心中都有段被刪,,2018/05/19,2018/07/22
《獵與織》重逢半世紀－泰雅族KLESAN群文物返鄉特展,(中華民國)中央研究院民族學研究所,2018/05/02,2018/07/01
「有什麼好神器」-馬公市百年歷史廟宇文物精選展,(中華民國)本活動無實體展演者,2018/05/26,2018/12/31
2018年古文字當代名家書畫展,(中華民國)臺灣省中國古文字學會,2018/06/16,2018/06/27
重彩墨舞－台灣彩墨工筆畫會聯展,(中華民國)台灣彩墨工筆畫會,2018/06/30,2018/07/11
南天畫會會員聯展,(中華民國)南天畫會,2018/06/30,2018/07/11
「原來如此」原住民族文學轉型正義特展,(中華民國)國立臺灣文學館,2018/05/18,2018/12/30
「原來如此」原住民族文學轉型正義特展,(中華民國)國立臺灣文學館,2019/01/01,2019/03/10
牡丹社事件144週年紀念活動~舊社。記憶/圖像展,(中華民國)屏東縣牡丹鄉公所,2018/05/16,2018/07/30
107年臺中市青溪美展,(中華民國)台中市青溪新文藝學會,2018/06/23,2018/07/04
2018呂南湖數位影像創作展,(中華民國)呂南湖,2018/06/23,2018/07/04
筆墨抒懷．情聚兩岸-海峽兩岸著名書畫家作品展,(中華民國)李轂摩;(中國)楊先讓;(中華民國)徐慶平;(中華民國)江明賢;(中華民國)李宗仁,2018/06/23,2018/07/04
2018陶痴陶展,(中華民國)陶癡雅集,2018/06/23,2018/07/04
[售票]{預告}扭蛋星球特展,,2018/06/23,2018/09/16
《從心所欲》－蔡政維雕塑個展,青雲畫廊,2018/06/09,2018/07/08
詩情潭水深千尺──郭水潭捐贈展,國立臺灣文學館,2018/05/24,2018/11/24
